,Album,Artist,CreditedArtist,Credits,ArtistURL
13735,Fantasy: Mariah Carey at Madison Square Garden,Mariah Carey,Bob West,Composer,https://www.allmusic.com/artist/bob-west-mn0000076053
13736,Fantasy: Mariah Carey at Madison Square Garden,Mariah Carey,Tina Weymouth,Composer,https://www.allmusic.com/artist/tina-weymouth-mn0000502157
13737,Come and Get It: A Tribute to Badfinger,Various,20/20,"Performer,  Primary Artist,  Producer",https://www.allmusic.com/artist/20-20-mn0000902138
13738,Come and Get It: A Tribute to Badfinger,Various,Steve Allen,"Guitar,  Vocals",https://www.allmusic.com/artist/steve-allen-mn0001938817
13739,Come and Get It: A Tribute to Badfinger,Various,Winifred Atwell,Piano,https://www.allmusic.com/artist/winifred-atwell-mn0000573685
13740,Come and Get It: A Tribute to Badfinger,Various,Berton Averre,Guitar,https://www.allmusic.com/artist/berton-averre-mn0000757367
13741,Come and Get It: A Tribute to Badfinger,Various,Adrian Belew,"Multi Instruments,  Performer,  Primary Artist,  Producer,  Vocals",https://www.allmusic.com/artist/adrian-belew-mn0000498577
13742,Come and Get It: A Tribute to Badfinger,Various,Bill Belknap,"Drums,  Vocals",https://www.allmusic.com/artist/bill-belknap-mn0000764247
13743,Come and Get It: A Tribute to Badfinger,Various,Kent Benjamin,"Liner Notes,  Talent Coordinator",https://www.allmusic.com/artist/kent-benjamin-mn0000767717
13744,Come and Get It: A Tribute to Badfinger,Various,Anne Benkovitz,Bass,https://www.allmusic.com/artist/anne-benkovitz-mn0001783759
13745,Come and Get It: A Tribute to Badfinger,Various,Michael Bosley,"Engineer,  Mixing",https://www.allmusic.com/artist/michael-bosley-mn0001616158
13746,Come and Get It: A Tribute to Badfinger,Various,Richard Bosworth,"Mixing Engineer,  Producer",https://www.allmusic.com/artist/richard-bosworth-mn0000350492
13747,Come and Get It: A Tribute to Badfinger,Various,Jon Brion,"Multi Instruments,  Producer,  Vocals",https://www.allmusic.com/artist/jon-brion-mn0000257160
13748,Come and Get It: A Tribute to Badfinger,Various,Clem Burke,"Drums,  Percussion",https://www.allmusic.com/artist/clem-burke-mn0000786282
13749,Come and Get It: A Tribute to Badfinger,Various,Peter Case,"Guitar,  Guitar (12 String),  Vocals",https://www.allmusic.com/artist/peter-case-mn0000268426
13750,Come and Get It: A Tribute to Badfinger,Various,Rob Cassell,"Piano,  Vocals",https://www.allmusic.com/artist/rob-cassell-mn0001305135
13751,Come and Get It: A Tribute to Badfinger,Various,Cherry Twister,"Performer,  Primary Artist",https://www.allmusic.com/artist/cherry-twister-mn0000776529
13752,Come and Get It: A Tribute to Badfinger,Various,Bob Clearmountain,Mixing,https://www.allmusic.com/artist/bob-clearmountain-mn0000063906
13753,Come and Get It: A Tribute to Badfinger,Various,Walter Clevenger,"Guitar,  Performer,  Primary Artist,  Vocals",https://www.allmusic.com/artist/walter-clevenger-mn0000227787
13754,Come and Get It: A Tribute to Badfinger,Various,Henry Clift,Bass,https://www.allmusic.com/artist/henry-clift-mn0001638980
13755,Come and Get It: A Tribute to Badfinger,Various,Cockeyed Ghost,"Performer,  Primary Artist",https://www.allmusic.com/artist/cockeyed-ghost-mn0000167340
13756,Come and Get It: A Tribute to Badfinger,Various,Cotton Mather,"Performer,  Primary Artist",https://www.allmusic.com/artist/cotton-mather-mn0000129951
13757,Come and Get It: A Tribute to Badfinger,Various,Kim Crimson,Guitar,https://www.allmusic.com/artist/kim-crimson-mn0001334048
13758,Come and Get It: A Tribute to Badfinger,Various,Travis Dickerson,Engineer,https://www.allmusic.com/artist/travis-dickerson-mn0000018391
13759,Come and Get It: A Tribute to Badfinger,Various,Tom Evans,Composer,https://www.allmusic.com/artist/tom-evans-mn0000606811
13760,Come and Get It: A Tribute to Badfinger,Various,Doug Fieger,"Guitar,  Producer,  Vocals",https://www.allmusic.com/artist/doug-fieger-mn0000162850
13761,Come and Get It: A Tribute to Badfinger,Various,Ron Flynt,"Bass,  Vocals",https://www.allmusic.com/artist/ron-flynt-mn0000281576
13762,Come and Get It: A Tribute to Badfinger,Various,Bruce Gary,Drums,https://www.allmusic.com/artist/bruce-gary-mn0000635289
13763,Come and Get It: A Tribute to Badfinger,Various,Mike Gibbins,Composer,https://www.allmusic.com/artist/mike-gibbins-mn0000810858
13764,Come and Get It: A Tribute to Badfinger,Various,Michael Giblin,"Bass,  Vocals",https://www.allmusic.com/artist/michael-giblin-mn0001611631
13765,Come and Get It: A Tribute to Badfinger,Various,Pete Ham,Composer,https://www.allmusic.com/artist/pete-ham-mn0000840048
13766,Come and Get It: A Tribute to Badfinger,Various,Tom Hanford,Guitar,https://www.allmusic.com/artist/tom-hanford-mn0000608781
13767,Come and Get It: A Tribute to Badfinger,Various,Robert Harrison,"Organ,  Vocals",https://www.allmusic.com/artist/robert-harrison-mn0000288753
13768,Come and Get It: A Tribute to Badfinger,Various,James Hazley,Drums,https://www.allmusic.com/artist/james-hazley-mn0001673215
13769,Come and Get It: A Tribute to Badfinger,Various,Chuck Ivy,"Artwork,  Design",https://www.allmusic.com/artist/chuck-ivy-mn0002291625
13770,Come and Get It: A Tribute to Badfinger,Various,Brad Jones,"Mixing,  Multi Instruments,  Performer,  Primary Artist,  Producer,  Vocals",https://www.allmusic.com/artist/brad-jones-mn0000512624
13771,Come and Get It: A Tribute to Badfinger,Various,Mark Keaton,Engineer,https://www.allmusic.com/artist/mark-keaton-mn0000285474
13772,Come and Get It: A Tribute to Badfinger,Various,Kenny Kessel,Bass,https://www.allmusic.com/artist/kenny-kessel-mn0000082233
13773,Come and Get It: A Tribute to Badfinger,Various,The Knack,"Performer,  Primary Artist",https://www.allmusic.com/artist/the-knack-mn0000087179
13774,Come and Get It: A Tribute to Badfinger,Various,Al Kooper,"Multi Instruments,  Performer,  Primary Artist,  Vocals",https://www.allmusic.com/artist/al-kooper-mn0000509524
13775,Come and Get It: A Tribute to Badfinger,Various,Ken Latchney,Engineer,https://www.allmusic.com/artist/ken-latchney-mn0000064562
13776,Come and Get It: A Tribute to Badfinger,Various,Bill Lloyd,"Multi Instruments,  Performer,  Primary Artist,  Producer,  Vocals",https://www.allmusic.com/artist/bill-lloyd-mn0000060122
13777,Come and Get It: A Tribute to Badfinger,Various,Loud Family,"Performer,  Primary Artist",https://www.allmusic.com/artist/loud-family-mn0000050960
13778,Come and Get It: A Tribute to Badfinger,Various,Bob Ludwig,Mastering,https://www.allmusic.com/artist/bob-ludwig-mn0000067819
13779,Come and Get It: A Tribute to Badfinger,Various,Earle Mankey,Producer,https://www.allmusic.com/artist/earle-mankey-mn0000790053
13780,Come and Get It: A Tribute to Badfinger,Various,Aimee Mann,"Multi Instruments,  Performer,  Primary Artist,  Vocals",https://www.allmusic.com/artist/aimee-mann-mn0000610346
13781,Come and Get It: A Tribute to Badfinger,Various,Adam Marsland,"Guitar,  Vocals",https://www.allmusic.com/artist/adam-marsland-mn0000597997
13782,Come and Get It: A Tribute to Badfinger,Various,"Bob ""Mink"" Martin",Engineer,https://www.allmusic.com/artist/bob-mink-martin-mn0001732390
13783,Come and Get It: A Tribute to Badfinger,Various,Michael Mazzarella,"Guitar,  Producer,  Vocals,  Vocals (Background)",https://www.allmusic.com/artist/michael-mazzarella-mn0000459652
13784,Come and Get It: A Tribute to Badfinger,Various,Paul McCartney,Composer,https://www.allmusic.com/artist/paul-mccartney-mn0000029884
13785,Come and Get It: A Tribute to Badfinger,Various,Dave McNair,"Engineer,  Mixing,  Producer",https://www.allmusic.com/artist/dave-mcnair-mn0000690100
13786,Come and Get It: A Tribute to Badfinger,Various,Rob Miller,"Bass,  Vocals (Background)",https://www.allmusic.com/artist/rob-miller-mn0001438200
13787,Come and Get It: A Tribute to Badfinger,Various,Scott Miller,"Guitar,  Producer,  Vocals",https://www.allmusic.com/artist/scott-miller-mn0000300593
13788,Come and Get It: A Tribute to Badfinger,Various,Dana Mizer,Drums,https://www.allmusic.com/artist/dana-mizer-mn0001518642
13789,Come and Get It: A Tribute to Badfinger,Various,Joey Molland,Composer,https://www.allmusic.com/artist/joey-molland-mn0000209994
13790,Come and Get It: A Tribute to Badfinger,Various,Eddie Muñoz,"Guitar,  Guitar (12 String),  Mixing,  Vocals",https://www.allmusic.com/artist/eddie-mu%C3%B1oz-mn0000794768
13791,Come and Get It: A Tribute to Badfinger,Various,Prescott Niles,Bass,https://www.allmusic.com/artist/prescott-niles-mn0001527372
13792,Come and Get It: A Tribute to Badfinger,Various,Marc Owens,"Drums,  Engineer",https://www.allmusic.com/artist/marc-owens-mn0001184381
13793,Come and Get It: A Tribute to Badfinger,Various,Bill Padgett,Drums,https://www.allmusic.com/artist/bill-padgett-mn0001829593
13794,Come and Get It: A Tribute to Badfinger,Various,Paranoid Lovesick,"Performer,  Primary Artist",https://www.allmusic.com/artist/paranoid-lovesick-mn0001787573
13795,Come and Get It: A Tribute to Badfinger,Various,Kristin Pinell,Guitar,https://www.allmusic.com/artist/kristin-pinell-mn0000097186
13796,Come and Get It: A Tribute to Badfinger,Various,The Plimsouls,"Performer,  Primary Artist,  Producer",https://www.allmusic.com/artist/the-plimsouls-mn0000486645
13797,Come and Get It: A Tribute to Badfinger,Various,George Reiff,Bass,https://www.allmusic.com/artist/george-reiff-mn0000122283
13798,Come and Get It: A Tribute to Badfinger,Various,Dawn Richardson,Drums,https://www.allmusic.com/artist/dawn-richardson-mn0001260933
13799,Come and Get It: A Tribute to Badfinger,Various,The Rooks,"Performer,  Primary Artist",https://www.allmusic.com/artist/the-rooks-mn0000491091
13800,Come and Get It: A Tribute to Badfinger,Various,John Sharples,"Drums,  Producer,  Vocals (Background)",https://www.allmusic.com/artist/john-sharples-mn0001752121
13801,Come and Get It: A Tribute to Badfinger,Various,Billy Smith,Engineer,https://www.allmusic.com/artist/billy-smith-mn0000437899
13802,Come and Get It: A Tribute to Badfinger,Various,Grebb Stein,Sax (Baritone),https://www.allmusic.com/artist/grebb-stein-mn0001332024
13803,Come and Get It: A Tribute to Badfinger,Various,Bill Stone,"Guitar,  Vocals",https://www.allmusic.com/artist/bill-stone-mn0001834924
13804,Come and Get It: A Tribute to Badfinger,Various,Ken Stringfellow,"Guitar,  Vocals",https://www.allmusic.com/artist/ken-stringfellow-mn0000078414
13805,Come and Get It: A Tribute to Badfinger,Various,Gordon Townsend,"Drums,  Vocals (Background)",https://www.allmusic.com/artist/gordon-townsend-mn0001593349
13806,Come and Get It: A Tribute to Badfinger,Various,Jerry Tubb,Mastering,https://www.allmusic.com/artist/jerry-tubb-mn0000282565
13807,Come and Get It: A Tribute to Badfinger,Various,Dwight Twilley,"Guitar,  Performer,  Primary Artist,  Producer,  Vocals,  Vocals (Background)",https://www.allmusic.com/artist/dwight-twilley-mn0000161572
13808,Come and Get It: A Tribute to Badfinger,Various,Derrek Van Eaton,"Performer,  Primary Artist,  Vocals",https://www.allmusic.com/artist/derrek-van-eaton-mn0000074730
13809,Come and Get It: A Tribute to Badfinger,Various,Lon Van Eaton,"Multi Instruments,  Performer,  Primary Artist,  Producer,  Vocals",https://www.allmusic.com/artist/lon-van-eaton-mn0000279100
13810,Come and Get It: A Tribute to Badfinger,Various,Eric Voeks,"Bass,  Guitar (Acoustic),  Performer,  Primary Artist,  Vocals",https://www.allmusic.com/artist/eric-voeks-mn0001686750
13811,Come and Get It: A Tribute to Badfinger,Various,Chris Von Sneidern,"Bass,  Drums,  Guitar,  Performer,  Piano,  Primary Artist,  Producer,  Vocals",https://www.allmusic.com/artist/chris-von-sneidern-mn0000119966
13812,Come and Get It: A Tribute to Badfinger,Various,Gary Wade,"Piano,  Producer,  Sax (Tenor),  Tambourine,  Vocals (Background)",https://www.allmusic.com/artist/gary-wade-mn0001846433
13813,Come and Get It: A Tribute to Badfinger,Various,Steve Ward,"Guitar,  Vocals",https://www.allmusic.com/artist/steve-ward-mn0000045152
13814,Come and Get It: A Tribute to Badfinger,Various,Scott Watson,"Bass,  Engineer,  Vocals (Background)",https://www.allmusic.com/artist/scott-watson-mn0001204391
13815,Come and Get It: A Tribute to Badfinger,Various,David White,"Bass,  Engineer,  Vocals (Background)",https://www.allmusic.com/artist/david-white-mn0001275151
13816,Come and Get It: A Tribute to Badfinger,Various,Paul Wieneke,Keyboards,https://www.allmusic.com/artist/paul-wieneke-mn0000030450
13817,Come and Get It: A Tribute to Badfinger,Various,Whit Williams,Guitar,https://www.allmusic.com/artist/whit-williams-mn0001745553
13818,Come and Get It: A Tribute to Badfinger,Various,Patrick Yourell,Drums,https://www.allmusic.com/artist/patrick-yourell-mn0001748069
13819,Black a Da Berry,Alfonzo Hunter,Kevin Chandler,Producer,https://www.allmusic.com/artist/kevin-chandler-mn0001619947
13820,Black a Da Berry,Alfonzo Hunter,Tony Dawsey,Mastering,https://www.allmusic.com/artist/tony-dawsey-mn0000010777
13821,Black a Da Berry,Alfonzo Hunter,Henry Garcia,Composer,https://www.allmusic.com/artist/henry-garcia-mn0000955688
13822,Black a Da Berry,Alfonzo Hunter,Jimmy Heath,Composer,https://www.allmusic.com/artist/jimmy-heath-mn0000120241
13823,Black a Da Berry,Alfonzo Hunter,Troy Hightower,Mixing,https://www.allmusic.com/artist/troy-hightower-mn0000018203
13824,Black a Da Berry,Alfonzo Hunter,Mike Hogan,Assistant Engineer,https://www.allmusic.com/artist/mike-hogan-mn0000935376
13825,Black a Da Berry,Alfonzo Hunter,Dave Hollister,"Composer,  Featured Artist,  Guest Artist,  Performer,  Producer",https://www.allmusic.com/artist/dave-hollister-mn0000688515
13826,Black a Da Berry,Alfonzo Hunter,Alfonzo Hunter,"Arranger,  Composer,  Primary Artist",https://www.allmusic.com/artist/alfonzo-hunter-mn0000742800
13827,Black a Da Berry,Alfonzo Hunter,John Kimbrough,Composer,https://www.allmusic.com/artist/john-kimbrough-mn0000813796
13828,Black a Da Berry,Alfonzo Hunter,Mike Lorello,Keyboards,https://www.allmusic.com/artist/mike-lorello-mn0000486767
13829,Black a Da Berry,Alfonzo Hunter,Organized Noize,Composer,https://www.allmusic.com/artist/organized-noize-mn0000893513
13830,Black a Da Berry,Alfonzo Hunter,Michael Peeples,"Composer,  Engineer,  Keyboards,  Producer",https://www.allmusic.com/artist/michael-peeples-mn0000864776
13831,Black a Da Berry,Alfonzo Hunter,Erick Sermon,"Composer,  Guest Artist,  Producer",https://www.allmusic.com/artist/erick-sermon-mn0000802875
13832,Black a Da Berry,Alfonzo Hunter,Kevin Williams,"Composer,  Producer",https://www.allmusic.com/artist/kevin-williams-mn0000088741
13833,Weasel,Gutterball,Adrian Belew,Composer,https://www.allmusic.com/artist/adrian-belew-mn0000498577
13834,Weasel,Gutterball,Leonard Bernstein,Composer,https://www.allmusic.com/artist/leonard-bernstein-mn0000239859
13835,Weasel,Gutterball,Tom Brick,Mastering,https://www.allmusic.com/artist/tom-brick-mn0001809550
13836,Weasel,Gutterball,Gutterball,"Primary Artist,  Producer",https://www.allmusic.com/artist/gutterball-mn0000945315
13837,Weasel,Gutterball,Bryan Harvey,"Composer,  Guitar,  Vocals",https://www.allmusic.com/artist/bryan-harvey-mn0002137108
13838,Weasel,Gutterball,Sam Hopkins,Composer,https://www.allmusic.com/artist/sam-hopkins-mn0000240575
13839,Weasel,Gutterball,Johnny Hott,"Composer,  Drums,  Vocals",https://www.allmusic.com/artist/johnny-hott-mn0000243636
13840,Weasel,Gutterball,Guy Kokken,Photography,https://www.allmusic.com/artist/guy-kokken-mn0001800242
13841,Weasel,Gutterball,Wynton Marsalis,Composer,https://www.allmusic.com/artist/wynton-marsalis-mn0000961688
13842,Weasel,Gutterball,Stephen McCarthy,"Composer,  Guitar,  Vocals",https://www.allmusic.com/artist/stephen-mccarthy-mn0003659352
13843,Weasel,Gutterball,John Morand,Engineer,https://www.allmusic.com/artist/john-morand-mn0000187282
13844,Weasel,Gutterball,Bruce Olsen,Vibe Master,https://www.allmusic.com/artist/bruce-olsen-mn0001608957
13845,Weasel,Gutterball,Brigid Pearson,Art Direction,https://www.allmusic.com/artist/brigid-pearson-mn0001289603
13846,Weasel,Gutterball,John Siket,Mixing,https://www.allmusic.com/artist/john-siket-mn0000237464
13847,Weasel,Gutterball,Armistead Wellford,"Bass,  Vocals",https://www.allmusic.com/artist/armistead-wellford-mn0001250167
13848,Weasel,Gutterball,Steve Wynn,"Composer,  Guitar,  Vocals",https://www.allmusic.com/artist/steve-wynn-mn0000040969
13849,Walking on Air,King Crimson,Adrian Belew,"Guitar,  Vocals",https://www.allmusic.com/artist/adrian-belew-mn0000498577
13850,Walking on Air,King Crimson,Bill Bruford,"Drums,  Drums (Electric),  Percussion",https://www.allmusic.com/artist/bill-bruford-mn0000074776
13851,Walking on Air,King Crimson,King Crimson,Primary Artist,https://www.allmusic.com/artist/king-crimson-mn0000076057
13852,Vowel Movement,Vowel Movement,Alex Gordon,Engineer,https://www.allmusic.com/artist/alex-gordon-mn0001208729
13853,Vowel Movement,Vowel Movement,Johnette Napolitano,"Bass,  Composer,  Primary Artist,  Producer,  Vocals",https://www.allmusic.com/artist/johnette-napolitano-mn0000195571
13854,Vowel Movement,Vowel Movement,Holly Vincent,"Composer,  Primary Artist",https://www.allmusic.com/artist/holly-vincent-mn0000680945
13855,Vowel Movement,Vowel Movement,Holly Beth Vincent,"Performer,  Primary Artist,  Producer",https://www.allmusic.com/artist/holly-beth-vincent-mn0001583792
13856,Vowel Movement,Vowel Movement,Vowel Movement,Primary Artist,https://www.allmusic.com/artist/vowel-movement-mn0001640963
